id	isCralwed	name	value	state_id
869	1	Sangamon (IL)	17167	14
870	1	Edwards (IL)	17047	14
871	1	Winnebago (IL)	17201	14
872	2	Schuyler (IL)	17169	14
873	1	Effingham (IL)	17049	14
874	1	Woodford (IL)	17203	14
875	1	St. Clair (IL)	17163	14
876	1	DuPage (IL)	17043	14
877	1	Saline (IL)	17165	14
878	1	Edgar (IL)	17045	14
879	1	Rock Island (IL)	17161	14
880	1	Douglas (IL)	17041	14
881	1	Fulton (IL)	17057	14
882	1	Tazewell (IL)	17179	14
883	1	Gallatin (IL)	17059	14
884	1	Ford (IL)	17053	14
885	1	Stark (IL)	17175	14
886	1	Franklin (IL)	17055	14
887	1	Stephenson (IL)	17177	14
888	2	Scott (IL)	17171	14
889	1	Fayette (IL)	17051	14
890	1	Shelby (IL)	17173	14
891	1	Perry (IL)	17145	14
892	1	Clay (IL)	17025	14
893	2	Piatt (IL)	17147	14
894	1	Clinton (IL)	17027	14
895	1	Ogle (IL)	17141	14
896	1	Christian (IL)	17021	14
897	1	Peoria (IL)	17143	14
898	1	Clark (IL)	17023	14
899	1	Pike (IL)	17149	14
900	1	Coles (IL)	17029	14
901	1	Cumberland (IL)	17035	14
902	1	Randolph (IL)	17157	14
903	1	DeKalb (IL)	17037	14
904	1	Richland (IL)	17159	14
905	1	Cook (IL)	17031	14
906	2	Pulaski (IL)	17153	14
907	1	Crawford (IL)	17033	14
908	1	Putnam (IL)	17155	14
909	2	Pope (IL)	17151	14
910	1	De Witt (IL)	17039	14
911	1	Marshall (IL)	17123	14
912	2	Alexander (IL)	17003	14
913	2	Mason (IL)	17125	14
914	1	Bond (IL)	17005	14
915	1	Johnson (IL)	17087	14
916	1	Marion (IL)	17121	14
917	1	Adams (IL)	17001	14
918	1	Kane (IL)	17089	14
919	1	Jersey (IL)	17083	14
920	1	Jo Daviess (IL)	17085	14
921	1	Jefferson (IL)	17081	14
922	1	Massac (IL)	17127	14
923	1	Boone (IL)	17007	14
924	1	Menard (IL)	17129	14
925	2	Brown (IL)	17009	14
926	1	Calhoun (IL)	17013	14
927	1	Montgomery (IL)	17135	14
928	1	Carroll (IL)	17015	14
929	1	Morgan (IL)	17137	14
930	1	Lake (IL)	17097	14
931	1	Mercer (IL)	17131	14
932	1	Bureau (IL)	17011	14
933	1	La Salle (IL)	17099	14
934	1	Monroe (IL)	17133	14
935	1	Kendall (IL)	17093	14
936	1	Knox (IL)	17095	14
937	1	Kankakee (IL)	17091	14
938	1	Cass (IL)	17017	14
939	1	Moultrie (IL)	17139	14
940	1	Champaign (IL)	17019	14
941	1	Lawrence (IL)	17101	14
942	1	Washington (IL)	17189	14
943	2	Hardin (IL)	17069	14
944	1	Lee (IL)	17103	14
945	1	Wabash (IL)	17185	14
946	2	Hamilton (IL)	17065	14
947	1	Warren (IL)	17187	14
948	1	Hancock (IL)	17067	14
949	1	Union (IL)	17181	14
950	2	Greene (IL)	17061	14
951	1	Vermilion (IL)	17183	14
952	1	Grundy (IL)	17063	14
953	1	McDonough (IL)	17109	14
954	1	Livingston (IL)	17105	14
955	1	Logan (IL)	17107	14
956	1	Jasper (IL)	17079	14
957	1	McLean (IL)	17113	14
958	1	Macon (IL)	17115	14
959	1	Iroquois (IL)	17075	14
960	1	Will (IL)	17197	14
961	1	Jackson (IL)	17077	14
962	1	McHenry (IL)	17111	14
963	1	Williamson (IL)	17199	14
964	2	Henderson (IL)	17071	14
965	1	White (IL)	17193	14
966	1	Henry (IL)	17073	14
967	1	Whiteside (IL)	17195	14
968	1	Wayne (IL)	17191	14
969	1	Macoupin (IL)	17117	14
970	1	Madison (IL)	17119	14
983	1	Randolph (IN)	18135	15
984	2	Wells (IN)	18179	15
985	1	Carroll (IN)	18015	15
986	1	Hancock (IN)	18059	15
987	1	Ripley (IN)	18137	15
988	1	Cass (IN)	18017	15
989	1	Pulaski (IN)	18131	15
990	1	Washington (IN)	18175	15
991	1	Boone (IN)	18011	15
992	1	Greene (IN)	18055	15
993	1	Marshall (IN)	18099	15
994	1	Putnam (IN)	18133	15
995	1	Wayne (IN)	18177	15
996	1	Brown (IN)	18013	15
997	1	Hamilton (IN)	18057	15
998	1	Warren (IN)	18171	15
999	1	Gibson (IN)	18051	15
1000	1	Madison (IN)	18095	15
1001	1	Warrick (IN)	18173	15
1002	1	Grant (IN)	18053	15
1003	1	Marion (IN)	18097	15
1004	1	La Porte (IN)	18091	15
1005	1	Lawrence (IN)	18093	15
1006	1	Rush (IN)	18139	15
1007	1	Clark (IN)	18019	15
1008	1	Crawford (IN)	18025	15
1009	2	Huntington (IN)	18069	15
1010	1	Miami (IN)	18103	15
1011	1	Spencer (IN)	18147	15
1012	1	Daviess (IN)	18027	15
1013	1	Monroe (IN)	18105	15
1014	1	Starke (IN)	18149	15
1015	1	Clay (IN)	18021	15
1016	2	Henry (IN)	18065	15
1017	1	Scott (IN)	18143	15
1018	1	Clinton (IN)	18023	15
1019	1	Howard (IN)	18067	15
1020	1	Martin (IN)	18101	15
1021	1	Shelby (IN)	18145	15
1022	1	Harrison (IN)	18061	15
1023	1	Whitley (IN)	18183	15
1024	1	Hendricks (IN)	18063	15
1025	1	St. Joseph (IN)	18141	15
1026	1	White (IN)	18181	15
1027	1	Dearborn (IN)	18029	15
1028	1	Montgomery (IN)	18107	15
1029	1	Morgan (IN)	18109	15
1030	1	Noble (IN)	18113	15
1031	1	Tippecanoe (IN)	18157	15
1032	1	Dubois (IN)	18037	15
1033	1	Ohio (IN)	18115	15
1034	1	Tipton (IN)	18159	15
1035	1	Elkhart (IN)	18039	15
1036	1	Sullivan (IN)	18153	15
1037	1	De Kalb (IN)	18033	15
1038	1	Jefferson (IN)	18077	15
1039	1	Newton (IN)	18111	15
1040	1	Switzerland (IN)	18155	15
1041	1	Delaware (IN)	18035	15
1042	2	Jennings (IN)	18079	15
1043	1	Jasper (IN)	18073	15
1044	1	Steuben (IN)	18151	15
1045	1	Decatur (IN)	18031	15
1046	2	Jay (IN)	18075	15
1047	1	Jackson (IN)	18071	15
1048	1	Orange (IN)	18117	15
1049	1	Owen (IN)	18119	15
1050	1	Allen (IN)	18003	15
1051	1	Franklin (IN)	18047	15
1052	1	Pike (IN)	18125	15
1053	1	Wabash (IN)	18169	15
1054	1	Bartholomew (IN)	18005	15
1055	1	Fulton (IN)	18049	15
1056	1	Porter (IN)	18127	15
1057	1	Floyd (IN)	18043	15
1058	2	Lagrange (IN)	18087	15
1059	1	Parke (IN)	18121	15
1060	1	Vermillion (IN)	18165	15
1061	1	Adams (IN)	18001	15
1062	1	Fountain (IN)	18045	15
1063	1	Lake (IN)	18089	15
1064	1	Perry (IN)	18123	15
1065	1	Vigo (IN)	18167	15
1066	1	Knox (IN)	18083	15
1067	1	Union (IN)	18161	15
1068	1	Fayette (IN)	18041	15
1069	1	Kosciusko (IN)	18085	15
1070	1	Vanderburgh (IN)	18163	15
1071	1	Johnson (IN)	18081	15
1072	1	Benton (IN)	18007	15
1073	1	Posey (IN)	18129	15
1074	1	Blackford (IN)	18009	15
1078	1	Choctaw (MS)	28019	16
1079	1	Chickasaw (MS)	28017	16
1080	1	Tippah (MS)	28139	16
1081	1	Bolivar (MS)	28011	16
1082	2	Issaquena (MS)	28055	16
1083	1	Neshoba (MS)	28099	16
1084	1	Sunflower (MS)	28133	16
1085	1	Humphreys (MS)	28053	16
1086	1	Montgomery (MS)	28097	16
1087	1	Stone (MS)	28131	16
1088	1	Carroll (MS)	28015	16
1089	1	Jackson (MS)	28059	16
1090	2	Tate (MS)	28137	16
1091	1	Calhoun (MS)	28013	16
1092	1	Itawamba (MS)	28057	16
1093	1	Tallahatchie (MS)	28135	16
1094	1	Marion (MS)	28091	16
1095	1	Holmes (MS)	28051	16
1096	1	Monroe (MS)	28095	16
1097	1	Marshall (MS)	28093	16
1098	1	Panola (MS)	28107	16
1099	1	Oktibbeha (MS)	28105	16
1100	1	Warren (MS)	28149	16
1101	1	Copiah (MS)	28029	16
1102	1	Pearl River (MS)	28109	16
1103	1	Tunica (MS)	28143	16
1104	1	Clarke (MS)	28023	16
1105	1	Jones (MS)	28067	16
1106	1	Tishomingo (MS)	28141	16
1107	1	Claiborne (MS)	28021	16
1108	1	Jefferson Davis (MS)	28065	16
1109	1	Noxubee (MS)	28103	16
1110	1	Walthall (MS)	28147	16
1111	1	Coahoma (MS)	28027	16
1112	2	Newton (MS)	28101	16
1113	1	Union (MS)	28145	16
1114	1	Clay (MS)	28025	16
1115	2	Kemper (MS)	28069	16
1116	1	Jefferson (MS)	28063	16
1117	1	Jasper (MS)	28061	16
1118	2	Quitman (MS)	28119	16
1119	1	George (MS)	28039	16
1120	1	Prentiss (MS)	28117	16
1121	1	DeSoto (MS)	28033	16
1122	1	Lawrence (MS)	28077	16
1123	1	Perry (MS)	28111	16
1124	2	Webster (MS)	28155	16
1125	1	Covington (MS)	28031	16
1126	1	Lauderdale (MS)	28075	16
1127	1	Wayne (MS)	28153	16
1128	2	Franklin (MS)	28037	16
1129	1	Pontotoc (MS)	28115	16
1130	1	Winston (MS)	28159	16
1131	1	Forrest (MS)	28035	16
1132	1	Leake (MS)	28079	16
1133	1	Pike (MS)	28113	16
1134	1	Wilkinson (MS)	28157	16
1135	1	Lamar (MS)	28073	16
1136	1	Washington (MS)	28151	16
1137	1	Lafayette (MS)	28071	16
1138	1	Smith (MS)	28129	16
1139	1	Benton (MS)	28009	16
1140	1	Simpson (MS)	28127	16
1141	1	Attala (MS)	28007	16
1142	1	Rankin (MS)	28121	16
1143	1	Adams (MS)	28001	16
1144	1	Hancock (MS)	28045	16
1145	1	Madison (MS)	28089	16
1146	1	Yazoo (MS)	28163	16
1147	1	Grenada (MS)	28043	16
1148	1	Lowndes (MS)	28087	16
1149	1	Sharkey (MS)	28125	16
1150	2	Amite (MS)	28005	16
1151	1	Hinds (MS)	28049	16
1152	2	Scott (MS)	28123	16
1153	1	Alcorn (MS)	28003	16
1154	1	Harrison (MS)	28047	16
1155	1	Lee (MS)	28081	16
1156	1	Yalobusha (MS)	28161	16
1157	1	Greene (MS)	28041	16
1158	1	Lincoln (MS)	28085	16
1159	1	Leflore (MS)	28083	16
1163	2	Mineral (MT)	30061	17
1164	1	Toole (MT)	30101	17
1165	1	Deer Lodge (MT)	30023	17
1166	2	Park (MT)	30067	17
1167	2	Treasure (MT)	30103	17
1168	2	Fallon (MT)	30025	17
1169	2	Petroleum (MT)	30069	17
1170	1	Missoula (MT)	30063	17
1171	1	Dawson (MT)	30021	17
1172	2	Musselshell (MT)	30065	17
1173	2	Wibaux (MT)	30109	17
1174	1	Valley (MT)	30105	17
1175	1	Fergus (MT)	30027	17
1176	2	Wheatland (MT)	30107	17
1177	1	Flathead (MT)	30029	17
1178	1	Silver Bow (MT)	30093	17
1179	1	Liberty (MT)	30051	17
1180	2	Stillwater (MT)	30095	17
1181	2	Sheridan (MT)	30091	17
1182	1	Cascade (MT)	30013	17
1183	1	Madison (MT)	30057	17
1184	1	Chouteau (MT)	30015	17
1185	2	Meagher (MT)	30059	17
1186	1	Lincoln (MT)	30053	17
1187	2	Sweet Grass (MT)	30097	17
1188	2	Carter (MT)	30011	17
1189	2	McCone (MT)	30055	17
1190	1	Teton (MT)	30099	17
1191	2	Custer (MT)	30017	17
1192	2	Daniels (MT)	30019	17
1193	1	Ravalli (MT)	30081	17
1194	1	Richland (MT)	30083	17
1195	1	Beaverhead (MT)	30001	17
1196	2	Judith Basin (MT)	30045	17
1197	1	Sanders (MT)	30089	17
1198	1	Big Horn (MT)	30003	17
1199	1	Lake (MT)	30047	17
1200	1	Hill (MT)	30041	17
1201	1	Roosevelt (MT)	30085	17
1202	1	Jefferson (MT)	30043	17
1203	1	Rosebud (MT)	30087	17
1204	2	Carbon (MT)	30009	17
1205	1	Blaine (MT)	30005	17
1206	1	Lewis and Clark (MT)	30049	17
1207	1	Broadwater (MT)	30007	17
1208	1	Phillips (MT)	30071	17
1209	1	Pondera (MT)	30073	17
1210	1	Glacier (MT)	30035	17
1211	2	Prairie (MT)	30079	17
1212	1	Yellowstone (MT)	30111	17
1213	2	Golden Valley (MT)	30037	17
1214	1	Gallatin (MT)	30031	17
1215	2	Powder River (MT)	30075	17
1216	2	Garfield (MT)	30033	17
1217	1	Powell (MT)	30077	17
1218	1	Granite (MT)	30039	17
1221	2	Prince of Wales-Outer Ketchikan (AK)	02201	18
1222	2	Denali (AK)	02068	18
1223	1	Valdez-Cordova (AK)	02261	18
1224	1	Bristol Bay (AK)	02060	18
1225	2	Wrangell-Petersburg (AK)	02280	18
1226	1	Haines (AK)	02100	18
1227	1	Kenai Peninsula (AK)	02122	18
1228	2	Northwest Arctic (AK)	02188	18
1229	1	Sitka (AK)	02220	18
1230	2	Lake and Peninsula (AK)	02164	18
1231	1	Anchorage (AK)	02020	18
1232	1	North Slope (AK)	02185	18
1233	1	Southeast Fairbanks (AK)	02240	18
1234	1	Nome (AK)	02180	18
1235	2	Aleutians West (AK)	02016	18
1236	2	Aleutians East (AK)	02013	18
1237	1	Kodiak Island (AK)	02150	18
1238	1	Bethel (AK)	02050	18
1239	2	Wade Hampton (AK)	02270	18
1240	1	Matanuska-Susitna (AK)	02170	18
1241	2	Skagway-Hoonah-Angoon (AK)	02232	18
1242	1	Juneau (AK)	02110	18
1243	1	Ketchikan Gateway (AK)	02130	18
1244	1	Dillingham (AK)	02070	18
1245	1	Yukon-Koyukuk (AK)	02290	18
1246	1	Fairbanks North Star (AK)	02090	18
1259	1	Calhoun (AL)	01015	19
1260	1	Franklin (AL)	01059	19
1261	1	Butler (AL)	01013	19
1262	1	Fayette (AL)	01057	19
1263	2	Winston (AL)	01133	19
1264	1	Cherokee (AL)	01019	19
1265	1	Chambers (AL)	01017	19
1266	1	Elmore (AL)	01051	19
1267	1	Marshall (AL)	01095	19
1268	1	Marion (AL)	01093	19
1269	1	Bullock (AL)	01011	19
1270	1	Etowah (AL)	01055	19
1271	1	Monroe (AL)	01099	19
1272	1	Wilcox (AL)	01131	19
1273	1	Escambia (AL)	01053	19
1274	1	Mobile (AL)	01097	19
1275	1	Marengo (AL)	01091	19
1276	1	Blount (AL)	01009	19
1277	1	Tuscaloosa (AL)	01125	19
1278	1	Baldwin (AL)	01003	19
1279	1	Dallas (AL)	01047	19
1280	1	Tallapoosa (AL)	01123	19
1281	1	Autauga (AL)	01001	19
1282	1	Dale (AL)	01045	19
1283	1	Madison (AL)	01089	19
1284	1	Washington (AL)	01129	19
1285	2	Bibb (AL)	01007	19
1286	1	Walker (AL)	01127	19
1287	1	Barbour (AL)	01005	19
1288	1	De Kalb (AL)	01049	19
1289	1	Limestone (AL)	01083	19
1290	1	Lee (AL)	01081	19
1291	1	Talladega (AL)	01121	19
1292	1	Cullman (AL)	01043	19
1293	1	Macon (AL)	01087	19
1294	1	Crenshaw (AL)	01041	19
1295	1	Lowndes (AL)	01085	19
1296	1	Sumter (AL)	01119	19
1297	1	Coosa (AL)	01037	19
1298	1	Russell (AL)	01113	19
1299	1	Conecuh (AL)	01035	19
1300	1	Lawrence (AL)	01079	19
1301	1	Randolph (AL)	01111	19
1302	1	Shelby (AL)	01117	19
1303	1	Covington (AL)	01039	19
1304	1	St. Clair (AL)	01115	19
1305	1	Jefferson (AL)	01073	19
1306	1	Jackson (AL)	01071	19
1307	1	Colbert (AL)	01033	19
1308	1	Lauderdale (AL)	01077	19
1309	1	Coffee (AL)	01031	19
1310	2	Lamar (AL)	01075	19
1311	1	Pike (AL)	01109	19
1312	1	Morgan (AL)	01103	19
1313	1	Clarke (AL)	01025	19
1314	1	Houston (AL)	01069	19
1315	1	Montgomery (AL)	01101	19
1316	2	Choctaw (AL)	01023	19
1317	1	Henry (AL)	01067	19
1318	1	Pickens (AL)	01107	19
1319	1	Cleburne (AL)	01029	19
1320	1	Perry (AL)	01105	19
1321	1	Clay (AL)	01027	19
1322	1	Geneva (AL)	01061	19
1323	1	Chilton (AL)	01021	19
1324	2	Hale (AL)	01065	19
1325	1	Greene (AL)	01063	19
1335	2	Greensville (VA)	51081	20
1336	1	Halifax (VA)	51083	20
1337	1	Hanover (VA)	51085	20
1338	1	Henrico (VA)	51087	20
1339	1	Accomack (VA)	51001	20
1340	1	Henry (VA)	51089	20
1341	1	Richmond City (VA)	51760	20
1342	1	Montgomery (VA)	51121	20
1343	1	Albemarle (VA)	51003	20
1344	1	Bristol (VA)	51520	20
1345	1	Galax (VA)	51640	20
1346	1	Alleghany (VA)	51005	20
1347	1	Nelson (VA)	51125	20
1348	1	Amelia (VA)	51007	20
1349	1	New Kent (VA)	51127	20
1350	1	Amherst (VA)	51009	20
1351	1	Suffolk (VA)	51800	20
1352	2	Highland (VA)	51091	20
1353	1	Isle of Wight (VA)	51093	20
1354	1	James City (VA)	51095	20
1355	2	Northampton (VA)	51131	20
1356	2	King and Queen (VA)	51097	20
1357	1	Hampton (VA)	51650	20
1358	1	Northumberland (VA)	51133	20
1359	2	Appomattox (VA)	51011	20
1360	2	King George (VA)	51099	20
1361	1	Nottoway (VA)	51135	20
1362	1	Arlington (VA)	51013	20
1363	1	Buena Vista (VA)	51530	20
1364	1	Orange (VA)	51137	20
1365	1	Salem (VA)	51775	20
1366	1	Augusta (VA)	51015	20
1367	1	Page (VA)	51139	20
1368	1	Virginia Beach (VA)	51810	20
1369	1	Bath (VA)	51017	20
1370	1	Bedford (VA)	51019	20
1371	2	Bland (VA)	51021	20
1372	2	South Boston (VA)	51780	20
1373	1	Patrick (VA)	51141	20
1374	1	Botetourt (VA)	51023	20
1375	1	Charlottesville (VA)	51540	20
1376	1	Harrisonburg (VA)	51660	20
1377	1	Pittsylvania (VA)	51143	20
1378	1	Brunswick (VA)	51025	20
1379	1	Powhatan (VA)	51145	20
1380	1	Buchanan (VA)	51027	20
1381	1	Prince Edward (VA)	51147	20
1382	1	Buckingham (VA)	51029	20
1383	1	Newport News (VA)	51700	20
1384	1	Prince George (VA)	51149	20
1385	1	Waynesboro (VA)	51820	20
1386	1	Hopewell (VA)	51670	20
1387	1	Prince William (VA)	51153	20
1388	1	Campbell (VA)	51031	20
1389	1	Pulaski (VA)	51155	20
1390	1	Caroline (VA)	51033	20
1391	1	Chesapeake (VA)	51550	20
1392	2	Charles City (VA)	51036	20
1393	1	Rappahannock (VA)	51157	20
1394	1	Carroll (VA)	51035	20
1395	1	Richmond (VA)	51159	20
1396	1	Charlotte (VA)	51037	20
1397	1	Lexington (VA)	51678	20
1398	1	Norfolk (VA)	51710	20
1399	1	Chesterfield (VA)	51041	20
1400	1	Roanoke (VA)	51161	20
1401	1	Clarke (VA)	51043	20
1402	2	Clifton Forge (VA)	51560	20
1403	1	Lynchburg (VA)	51680	20
1404	1	Rockbridge (VA)	51163	20
1405	1	Craig (VA)	51045	20
1406	1	Manassas (VA)	51683	20
1407	1	Rockingham (VA)	51165	20
1408	1	Culpeper (VA)	51047	20
1409	1	Manassas Park (VA)	51685	20
1410	1	Russell (VA)	51167	20
1411	2	Cumberland (VA)	51049	20
1412	1	Norton (VA)	51720	20
1413	1	Scott (VA)	51169	20
1414	1	Fairfax city (VA)	51600	20
1415	1	Shenandoah (VA)	51171	20
1416	2	Martinsville (VA)	51690	20
1417	1	Smyth (VA)	51173	20
1418	1	Dickenson (VA)	51051	20
1419	2	Southampton (VA)	51175	20
1420	2	Colonial Heights (VA)	51570	20
1421	1	Dinwiddie (VA)	51053	20
1422	1	Spotsylvania (VA)	51177	20
1423	1	Stafford (VA)	51179	20
1424	1	Essex (VA)	51057	20
1425	1	Falls Church (VA)	51610	20
1426	1	Fairfax (VA)	51059	20
1427	1	Petersburg (VA)	51730	20
1428	1	Poquoson (VA)	51735	20
1429	1	Fauquier (VA)	51061	20
1430	2	Surry (VA)	51181	20
1431	1	Covington (VA)	51580	20
1432	1	Floyd (VA)	51063	20
1433	1	Sussex (VA)	51183	20
1434	2	Fluvanna (VA)	51065	20
1435	1	Tazewell (VA)	51185	20
1436	1	Franklin (VA)	51067	20
1437	1	Warren (VA)	51187	20
1438	1	Frederick (VA)	51069	20
1439	1	Portsmouth (VA)	51740	20
1440	2	King William (VA)	51101	20
1441	1	Franklin city (VA)	51620	20
1442	2	Lancaster (VA)	51103	20
1443	2	Lee (VA)	51105	20
1444	1	Loudoun (VA)	51107	20
1445	1	Louisa (VA)	51109	20
1446	1	Washington (VA)	51191	20
1447	1	Westmoreland (VA)	51193	20
1448	1	Giles (VA)	51071	20
1449	1	Wise (VA)	51195	20
1450	1	Danville (VA)	51590	20
1451	1	Gloucester (VA)	51073	20
1452	1	Wythe (VA)	51197	20
1453	1	Goochland (VA)	51075	20
1454	1	Lunenburg (VA)	51111	20
1455	1	York (VA)	51199	20
1456	1	Grayson (VA)	51077	20
1457	1	Fredericksburg (VA)	51630	20
1458	1	Madison (VA)	51113	20
1459	2	Greene (VA)	51079	20
1460	1	Radford (VA)	51750	20
1461	1	Mathews (VA)	51115	20
1462	1	Alexandria (VA)	51510	20
1463	1	Mecklenburg (VA)	51117	20
